pair,method,group_a,group_b,logZ_a,logZ_b,logBF_a_minus_b,abs_logBF,minuslogpost_min_a,minuslogpost_min_b,map_logpost_gap_a_minus_b,null_label,iteration
native_combined_random_split_perm036,full_covariance_laplace,native_combined_random_split_perm036_A,native_combined_random_split_perm036_B,-753.979573265316,-754.4841284115456,0.5045551462295634,0.5045551462295634,729.84925,729.9268,0.0775499999999738,native_combined_random_split,36
native_combined_random_split_perm036,diagonal_covariance_laplace,native_combined_random_split_perm036_A,native_combined_random_split_perm036_B,-753.977995002602,-754.4835071331623,0.5055121305603052,0.5055121305603052,729.84925,729.9268,0.0775499999999738,native_combined_random_split,36
native_combined_random_split_perm036,iqr_diagonal_laplace,native_combined_random_split_perm036_A,native_combined_random_split_perm036_B,-755.3803412378692,-755.4003391050588,0.01999786718965879,0.01999786718965879,729.84925,729.9268,0.0775499999999738,native_combined_random_split,36
native_combined_random_split_perm037,full_covariance_laplace,native_combined_random_split_perm037_A,native_combined_random_split_perm037_B,-754.048371382304,-754.3718992060936,0.3235278237896182,0.3235278237896182,729.84925,729.91096,0.06171000000006188,native_combined_random_split,37
native_combined_random_split_perm037,diagonal_covariance_laplace,native_combined_random_split_perm037_A,native_combined_random_split_perm037_B,-754.0463332765949,-754.3711119235348,0.3247786469399898,0.3247786469399898,729.84925,729.91096,0.06171000000006188,native_combined_random_split,37
native_combined_random_split_perm037,iqr_diagonal_laplace,native_combined_random_split_perm037_A,native_combined_random_split_perm037_B,-755.3741886783321,-755.3951291459855,0.020940467653417727,0.020940467653417727,729.84925,729.91096,0.06171000000006188,native_combined_random_split,37
native_combined_random_split_perm038,full_covariance_laplace,native_combined_random_split_perm038_A,native_combined_random_split_perm038_B,-754.4430667007227,-754.0008739349721,-0.44219276575063304,0.44219276575063304,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,38
native_combined_random_split_perm038,diagonal_covariance_laplace,native_combined_random_split_perm038_A,native_combined_random_split_perm038_B,-754.4426637551576,-753.9991264687866,-0.4435372863709972,0.4435372863709972,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,38
native_combined_random_split_perm038,iqr_diagonal_laplace,native_combined_random_split_perm038_A,native_combined_random_split_perm038_B,-755.3916032448469,-755.378973480728,-0.012629764118969433,0.012629764118969433,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,38
native_combined_random_split_perm039,full_covariance_laplace,native_combined_random_split_perm039_A,native_combined_random_split_perm039_B,-754.6557773318581,-753.987576152183,-0.6682011796750658,0.6682011796750658,729.84925,729.9268,0.0775499999999738,native_combined_random_split,39
native_combined_random_split_perm039,diagonal_covariance_laplace,native_combined_random_split_perm039_A,native_combined_random_split_perm039_B,-754.6544498138041,-753.9866242052086,-0.6678256085955354,0.6678256085955354,729.84925,729.9268,0.0775499999999738,native_combined_random_split,39
native_combined_random_split_perm039,iqr_diagonal_laplace,native_combined_random_split_perm039_A,native_combined_random_split_perm039_B,-755.3932920880053,-755.4065235901662,0.013231502160920172,0.013231502160920172,729.84925,729.9268,0.0775499999999738,native_combined_random_split,39
native_combined_random_split_perm040,full_covariance_laplace,native_combined_random_split_perm040_A,native_combined_random_split_perm040_B,-754.051740129874,-754.3636914901003,0.31195136022631687,0.31195136022631687,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,40
native_combined_random_split_perm040,diagonal_covariance_laplace,native_combined_random_split_perm040_A,native_combined_random_split_perm040_B,-754.0497111909267,-754.3628079624922,0.3130967715654833,0.3130967715654833,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,40
native_combined_random_split_perm040,iqr_diagonal_laplace,native_combined_random_split_perm040_A,native_combined_random_split_perm040_B,-755.3827411610084,-755.3785320494478,-0.004209111560612655,0.004209111560612655,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,40
native_combined_random_split_perm041,full_covariance_laplace,native_combined_random_split_perm041_A,native_combined_random_split_perm041_B,-754.1090486242821,-754.2717931781176,0.16274455383552322,0.16274455383552322,729.84925,729.9268,0.0775499999999738,native_combined_random_split,41
native_combined_random_split_perm041,diagonal_covariance_laplace,native_combined_random_split_perm041_A,native_combined_random_split_perm041_B,-754.1065853554022,-754.2710793288278,0.1644939734255786,0.1644939734255786,729.84925,729.9268,0.0775499999999738,native_combined_random_split,41
native_combined_random_split_perm041,iqr_diagonal_laplace,native_combined_random_split_perm041_A,native_combined_random_split_perm041_B,-755.3013575747799,-755.4753022424771,0.17394466769724204,0.17394466769724204,729.84925,729.9268,0.0775499999999738,native_combined_random_split,41
native_combined_random_split_perm042,full_covariance_laplace,native_combined_random_split_perm042_A,native_combined_random_split_perm042_B,-753.9743431404372,-754.55447698521,0.5801338447728313,0.5801338447728313,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,42
native_combined_random_split_perm042,diagonal_covariance_laplace,native_combined_random_split_perm042_A,native_combined_random_split_perm042_B,-753.9721405069474,-754.5540378462358,0.581897339288389,0.581897339288389,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,42
native_combined_random_split_perm042,iqr_diagonal_laplace,native_combined_random_split_perm042_A,native_combined_random_split_perm042_B,-755.3744083185289,-755.372742188326,-0.0016661302029206126,0.0016661302029206126,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,42
native_combined_random_split_perm043,full_covariance_laplace,native_combined_random_split_perm043_A,native_combined_random_split_perm043_B,-754.1949362428916,-754.169827925224,-0.025108317667559277,0.025108317667559277,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,43
native_combined_random_split_perm043,diagonal_covariance_laplace,native_combined_random_split_perm043_A,native_combined_random_split_perm043_B,-754.1936280116338,-754.1678737426681,-0.025754268965670235,0.025754268965670235,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,43
native_combined_random_split_perm043,iqr_diagonal_laplace,native_combined_random_split_perm043_A,native_combined_random_split_perm043_B,-755.3978894716887,-755.3659007836112,-0.031988688077490224,0.031988688077490224,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,43
native_combined_random_split_perm044,full_covariance_laplace,native_combined_random_split_perm044_A,native_combined_random_split_perm044_B,-754.6986888937025,-753.9341154624412,-0.7645734312612831,0.7645734312612831,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,44
native_combined_random_split_perm044,diagonal_covariance_laplace,native_combined_random_split_perm044_A,native_combined_random_split_perm044_B,-754.6979938030754,-753.9311009565322,-0.7668928465432145,0.7668928465432145,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,44
native_combined_random_split_perm044,iqr_diagonal_laplace,native_combined_random_split_perm044_A,native_combined_random_split_perm044_B,-755.4887280144857,-755.3274319514303,-0.16129606305537436,0.16129606305537436,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,44
native_combined_random_split_perm045,full_covariance_laplace,native_combined_random_split_perm045_A,native_combined_random_split_perm045_B,-754.2973519673809,-754.1232770578644,-0.17407490951654836,0.17407490951654836,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,45
native_combined_random_split_perm045,diagonal_covariance_laplace,native_combined_random_split_perm045_A,native_combined_random_split_perm045_B,-754.2959004918748,-754.1225398137761,-0.17336067809867473,0.17336067809867473,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,45
native_combined_random_split_perm045,iqr_diagonal_laplace,native_combined_random_split_perm045_A,native_combined_random_split_perm045_B,-755.4989848647847,-755.3505785845342,-0.14840628025046954,0.14840628025046954,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,45
native_combined_random_split_perm046,full_covariance_laplace,native_combined_random_split_perm046_A,native_combined_random_split_perm046_B,-754.1866986814972,-754.1965534616861,0.009854780188902623,0.009854780188902623,729.84925,729.9268,0.0775499999999738,native_combined_random_split,46
native_combined_random_split_perm046,diagonal_covariance_laplace,native_combined_random_split_perm046_A,native_combined_random_split_perm046_B,-754.1862853057381,-754.1937645463739,0.007479240635802853,0.007479240635802853,729.84925,729.9268,0.0775499999999738,native_combined_random_split,46
native_combined_random_split_perm046,iqr_diagonal_laplace,native_combined_random_split_perm046_A,native_combined_random_split_perm046_B,-755.3817873939736,-755.4517052866009,0.06991789262735892,0.06991789262735892,729.84925,729.9268,0.0775499999999738,native_combined_random_split,46
native_combined_random_split_perm047,full_covariance_laplace,native_combined_random_split_perm047_A,native_combined_random_split_perm047_B,-753.9341293967241,-754.5531013615962,0.6189719648721166,0.6189719648721166,729.84925,729.91096,0.06171000000006188,native_combined_random_split,47
native_combined_random_split_perm047,diagonal_covariance_laplace,native_combined_random_split_perm047_A,native_combined_random_split_perm047_B,-753.9325144449699,-754.5526807910041,0.6201663460342388,0.6201663460342388,729.84925,729.91096,0.06171000000006188,native_combined_random_split,47
native_combined_random_split_perm047,iqr_diagonal_laplace,native_combined_random_split_perm047_A,native_combined_random_split_perm047_B,-755.35392918096,-755.4284705442899,0.07454136332989947,0.07454136332989947,729.84925,729.91096,0.06171000000006188,native_combined_random_split,47
native_combined_random_split_perm048,full_covariance_laplace,native_combined_random_split_perm048_A,native_combined_random_split_perm048_B,-753.9193482084441,-754.6330043038516,0.7136560954074866,0.7136560954074866,729.84925,729.91096,0.06171000000006188,native_combined_random_split,48
native_combined_random_split_perm048,diagonal_covariance_laplace,native_combined_random_split_perm048_A,native_combined_random_split_perm048_B,-753.9171097718908,-754.6326697096803,0.7155599377895214,0.7155599377895214,729.84925,729.91096,0.06171000000006188,native_combined_random_split,48
native_combined_random_split_perm048,iqr_diagonal_laplace,native_combined_random_split_perm048_A,native_combined_random_split_perm048_B,-755.3494934807147,-755.4103525570422,0.06085907632746057,0.06085907632746057,729.84925,729.91096,0.06171000000006188,native_combined_random_split,48
native_combined_random_split_perm049,full_covariance_laplace,native_combined_random_split_perm049_A,native_combined_random_split_perm049_B,-754.1192845940948,-754.2478362159467,0.12855162185189783,0.12855162185189783,729.84925,729.91096,0.06171000000006188,native_combined_random_split,49
native_combined_random_split_perm049,diagonal_covariance_laplace,native_combined_random_split_perm049_A,native_combined_random_split_perm049_B,-754.1183835582958,-754.2465821885838,0.12819863028801137,0.12819863028801137,729.84925,729.91096,0.06171000000006188,native_combined_random_split,49
native_combined_random_split_perm049,iqr_diagonal_laplace,native_combined_random_split_perm049_A,native_combined_random_split_perm049_B,-755.3820754850917,-755.3967078993998,0.014632414308039188,0.014632414308039188,729.84925,729.91096,0.06171000000006188,native_combined_random_split,49
native_combined_random_split_perm050,full_covariance_laplace,native_combined_random_split_perm050_A,native_combined_random_split_perm050_B,-754.7209555340095,-753.8630630182331,-0.8578925157763706,0.8578925157763706,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,50
native_combined_random_split_perm050,diagonal_covariance_laplace,native_combined_random_split_perm050_A,native_combined_random_split_perm050_B,-754.7190266085053,-753.8610405669486,-0.8579860415566145,0.8579860415566145,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,50
native_combined_random_split_perm050,iqr_diagonal_laplace,native_combined_random_split_perm050_A,native_combined_random_split_perm050_B,-755.4857370299297,-755.3294703148327,-0.15626671509699008,0.15626671509699008,729.9268,729.84925,-0.0775499999999738,native_combined_random_split,50
native_combined_random_split_perm051,full_covariance_laplace,native_combined_random_split_perm051_A,native_combined_random_split_perm051_B,-754.5079545941162,-754.073438552141,-0.4345160419751437,0.4345160419751437,729.84925,729.96766,0.11841000000003987,native_combined_random_split,51
native_combined_random_split_perm051,diagonal_covariance_laplace,native_combined_random_split_perm051_A,native_combined_random_split_perm051_B,-754.5061582883458,-754.0704400874014,-0.4357182009443932,0.4357182009443932,729.84925,729.96766,0.11841000000003987,native_combined_random_split,51
native_combined_random_split_perm051,iqr_diagonal_laplace,native_combined_random_split_perm051_A,native_combined_random_split_perm051_B,-755.3081108646106,-755.538408402351,0.23029753774039818,0.23029753774039818,729.84925,729.96766,0.11841000000003987,native_combined_random_split,51
